7.700000000000000000e+01
1.780000000000000027e+00
2.220000000000000195e+00
6.538462283684916276e-02
-5.838685471729449655e-02
-9.993390515281480591e-02
-9.956045560346173107e-02
-1.987170063395990727e-01
-2.049970766983261472e-01
-1.826030810988441000e-01
-1.475707211959699228e-01
-1.803628543941898643e-01
-1.211412713373600097e-01
-3.423397078759734397e-02
2.327990919862806332e-02
1.515047675642240965e-01
2.645883871452391345e-01
2.882162836376402359e-01
2.366771227580352077e-01
1.756366784416629467e-01
1.186957025170637392e-01
5.051406524273392706e-02
3.198585581572032516e-02
3.794419933833263151e-03
3.828961629852507126e-02
1.062540067594860624e-02
-1.246370425838407014e-02
-7.569960522760971373e-03
-1.832372861773433684e-02
3.383714037368841521e-02
5.127077414489408791e-02
1.050965615107922052e-01
2.366878453390514406e-02
-4.398580738910642940e-01
-1.417099651784955450e-01
-8.102392878629290779e-03
9.388020356706060221e-02
2.233163254955896904e-01
2.687351511209790655e-01
1.410009089073178401e-01
7.000988025782423074e-02
2.004487857010433527e-01
3.157743067749225196e-01
4.688439376706737827e-01
5.649451907178483223e-01
5.667880235979703141e-01
3.898825166135544418e-01
1.130408875758163179e-01
1.772814233677125206e-02
1.193417012763272611e-01
3.146916545664604770e-02
-1.577452253028533910e-02
5.738449314861922002e-01
2.529432535811346541e-02
-5.369926602317274256e-01
8.321243658653047770e-02
-6.665353174614827014e-02
-3.278901381934850590e-01
-2.002543875736159384e-01
-2.103421923790896320e-01
-3.932096968633690404e-01
-4.310402418534411417e-01
-5.309071586357697603e-01
1.326518357744695509e+00
1.162484085392037958e+00
1.095529226158896252e+00
9.054444762594940910e-01
6.376524171798678697e-01
2.352975671245499112e-01
-1.908931204745294152e-02
-2.757798722404032898e-01
-5.164830100307387095e-01
-8.132533418607557074e-01
-1.017272128098067885e+00
-1.066698576275239230e+00
-1.122065345152170268e+00
-1.135727537981482849e+00
-1.108869813847854546e+00
-1.067175595970814017e+00
-8.930309777288932827e-01
-7.195887931545306149e-01
-6.105924551968033853e-01
-3.468617824072377509e-01
-1.533835656918393076e-01
-2.206442840780320144e-02
1.701873671059048188e-01
3.943488704276161827e-01
4.725087839473210982e-01
5.754264486244761168e-01
6.574635460403238651e-01
8.489711763559419921e-01
1.085295073250943210e+00
1.403068432265566878e+00
1.024005006350155698e-02
1.301369329285688159e-01
1.695265493728833478e-02
2.551056058621120615e-01
7.149925860599780636e-01
3.216072861820200995e-02
3.142597383803727440e-01
5.073952285723513922e-02
-8.758571014194770077e-02
1.730261503058025729e+00
2.741976392851623329e-03
8.278118672275844858e-01
-2.057687022762807322e-02
9.324705149983604502e-02
4.534137203340980804e+00
